,Time (d),NH4_meas_PCA_GA (gNm3),NH4_pred_PCA_GA (gN/m3)
607,518.8541667,0.7030980520000001,0.82751006
608,518.90625,0.708326653,0.84167004
609,518.9583333,0.716346693,0.8482185
610,519.0104167,0.732552836,0.8570448
611,519.0625,0.7529263459999999,0.8761991
612,519.1145833,0.771718095,0.89626575
613,519.1666667,0.7874710239999999,0.91273785
614,519.21875,0.7962309120000001,0.92539537
615,519.2708333,0.79242494,0.9322018
616,519.3229167,0.774466388,0.92937994
617,519.375,0.7455783779999999,0.9065754
618,519.4270833,0.710970807,0.8474218
619,519.4791667,0.677845675,0.8171817
620,519.53125,0.653590356,0.81225973
621,519.5833333,0.644952771,0.797388
622,519.6354167,0.652520555,0.7915832
623,519.6875,0.667799528,0.80469733
624,519.7395833,0.6823082159999999,0.81930655
625,519.7916667,0.6956699759999999,0.8214628
626,519.84375,0.7085205529999999,0.82658905
627,519.8958333,0.719186392,0.8430474
628,519.9479167,0.7268762019999999,0.8582292
629,520.0,0.7383161659999999,0.8648927
630,520.0520833,0.7584881040000002,0.87789434
631,520.1041667,0.779214052,0.89990777
632,520.15625,0.7943059809999998,0.91880083
633,520.2083333,0.802848568,0.93157935
634,520.2604167,0.802268135,0.9375736
635,520.3125,0.7898626870000001,0.93532795
636,520.3645833,0.7654115520000001,0.9205775
637,520.4166667,0.731987387,0.8696758
638,520.46875,0.6958797959999999,0.82790434
639,520.5208333,0.667194886,0.8236817
640,520.5729167,0.6542052079999999,0.8083566
641,520.625,0.662153051,0.80006754
642,520.6770833,0.6834507559999999,0.81005615
643,520.7291667,0.706832473,0.82964844
644,520.78125,0.72494001,0.84086454
645,520.8333333,0.735314714,0.8477519
646,520.8854167,0.73883786,0.86106217
647,520.9375,0.7391127030000001,0.8691471
648,520.9895833,0.7425599209999999,0.8716659
649,521.0416667,0.7529096129999999,0.8786496
650,521.09375,0.767987024,0.8923241
651,521.1458333,0.7834820570000001,0.9093451
652,521.1979167,0.796737893,0.9228618
653,521.25,0.8042140759999999,0.9342759
654,521.3020833,0.80021662,0.9413147
655,521.3541667,0.783160279,0.9346583
656,521.40625,0.756930204,0.8949896
657,521.4583333,0.7268448009999999,0.845311
658,521.5104167,0.6977797640000001,0.8356079
659,521.5625,0.6739633509999999,0.8240632
660,521.6145833,0.658494155,0.8073551
661,521.6666667,0.651706755,0.7968602
662,521.71875,0.651649666,0.7945414
663,521.7708333,0.654662731,0.79049194
664,521.8229167,0.657649142,0.7858159
665,521.875,0.660868269,0.7910161
666,521.9270833,0.666944275,0.7992954
667,521.9791667,0.6770958440000001,0.80722314
668,522.03125,0.6908617690000001,0.81919044
669,522.0833333,0.706347906,0.8341469
670,522.1354167,0.7202775879999999,0.85040057
671,522.1875,0.729542004,0.86325943
672,522.2395833,0.731635358,0.87349087
673,522.2916667,0.725594167,0.8789326
674,522.34375,0.713875727,0.8720495
675,522.3958333,0.6992822059999999,0.8453696
676,522.4479167,0.682916052,0.8036495
677,522.5,0.667374111,0.8016073
678,522.5520833,0.658830251,0.8043675
679,522.6041667,0.659998327,0.80042535
680,522.65625,0.668483885,0.8042859
681,522.7083333,0.6800274629999999,0.8158635
682,522.7604167,0.690710167,0.8245999
683,522.8125,0.699782728,0.8227619
684,522.8645833,0.70890363,0.83134633
685,522.9166667,0.7190004770000001,0.84474456
686,522.96875,0.7309265320000001,0.8578409
687,523.0208333,0.747374708,0.86984247
688,523.0729167,0.7689031690000001,0.88696826
689,523.125,0.789034962,0.90903956
690,523.1770833,0.80098913,0.9277552
691,523.2291667,0.803353372,0.9374173
692,523.28125,0.796102071,0.9390664
693,523.3333333,0.779288548,0.93077266
694,523.3854167,0.7538336280000001,0.9048127
695,523.4375,0.72173578,0.8514675
696,523.4895833,0.688929593,0.83141714
697,523.5416667,0.662502268,0.82204556
698,523.59375,0.647779746,0.8031482
699,523.6458333,0.6437263639999999,0.79103
700,523.6979167,0.645039579,0.79044926
701,523.75,0.646441454,0.7885606
702,523.8020833,0.645824057,0.77689916
703,523.8541667,0.6424694670000001,0.7723418
704,523.90625,0.6363015470000001,0.7759966
705,523.9583333,0.629023659,0.77565855
706,524.0104167,0.62383443,0.7724604
707,524.0625,0.6227640170000001,0.7721107
708,524.1145833,0.625075965,0.7736554
709,524.1666667,0.628814963,0.7769276
710,524.21875,0.631685544,0.7805189
711,524.2708333,0.632075351,0.7827988
712,524.3229167,0.629513607,0.7816141
713,524.375,0.623926248,0.77299476
714,524.4270833,0.615390193,0.73990756
715,524.4791667,0.60487853,0.7256652
716,524.53125,0.594871264,0.7348223
717,524.5833333,0.5878510220000001,0.7320192
718,524.6354167,0.584918115,0.72700125
719,524.6875,0.585209874,0.7277128
720,524.7395833,0.586848644,0.7298589
721,524.7916667,0.588514179,0.7225106
722,524.84375,0.589767134,0.718412
723,524.8958333,0.5904148610000001,0.72413903
724,524.9479167,0.5907431989999999,0.72880024
725,525.0,0.591683359,0.7323217
726,525.0520833,0.594086115,0.7360083
727,525.1041667,0.5981679329999999,0.74163604
728,525.15625,0.602900628,0.7499075
729,525.2083333,0.606927972,0.75614667
730,525.2604167,0.609739943,0.76019514
731,525.3125,0.611003885,0.7630889
732,525.3645833,0.610050909,0.76028925
733,525.4166667,0.606061227,0.73064363
734,525.46875,0.599104057,0.7119069
735,525.5208333,0.59167044,0.72747713
736,525.5729167,0.588313113,0.7322711
737,525.625,0.5920714260000001,0.73238945
738,525.6770833,0.601977985,0.7390224
739,525.7291667,0.614470217,0.75082207
740,525.78125,0.626598515,0.75340027
741,525.8333333,0.636839129,0.75737786
742,525.8854167,0.644502142,0.77241045
743,525.9375,0.653087318,0.78218913
744,525.9895833,0.667178606,0.79076093
745,526.0416667,0.68589643,0.8057254
746,526.09375,0.704236106,0.8260573
747,526.1458333,0.7187986229999999,0.8460557
748,526.1979167,0.729438822,0.8601003
749,526.25,0.7364650680000001,0.87061983
750,526.3020833,0.738052193,0.878381
751,526.3541667,0.732555569,0.8782945
752,526.40625,0.7204641639999999,0.8525872
753,526.4583333,0.70495459,0.81865263
754,526.5104167,0.6930258770000001,0.8249446
755,526.5625,0.691843751,0.8269458
756,526.6145833,0.704721818,0.82748365
757,526.6666667,0.726310497,0.84233356
758,526.71875,0.7469034259999999,0.86557186
759,526.7708333,0.762696768,0.87848514
760,526.8229167,0.776213072,0.88230616
761,526.875,0.7892990190000002,0.8972804
762,526.9270833,0.8026123909999999,0.9152302
763,526.9791667,0.8208485709999999,0.9321481
764,527.03125,0.853161898,0.9515788
765,527.0833333,0.904171279,0.982696
766,527.1354167,0.959881066,1.0307857
767,527.1875,1.004194318,1.0785978
768,527.2395833,1.029903093,1.1159993
769,527.2916667,1.030235905,1.1370821
770,527.34375,1.002900942,1.1336266
771,527.3958333,0.952521587,1.0908014
772,527.4479167,0.8878280270000001,1.015256
773,527.5,0.8229155879999999,0.9755147
774,527.5520833,0.7714427840000001,0.93558884
775,527.6041667,0.740699454,0.89382344
776,527.65625,0.728574083,0.87104946
777,527.7083333,0.7264686329999999,0.8649058
778,527.7604167,0.7284527179999999,0.8585196
779,527.8125,0.732062109,0.84768313
780,527.8645833,0.733858063,0.8507351
781,527.9166667,0.732664467,0.8556563
782,527.96875,0.731721457,0.8573795
783,528.0208333,0.7345299420000001,0.8575181
784,528.0729167,0.7420936109999999,0.8602912
785,528.125,0.749518213,0.868004
786,528.1770833,0.7506034599999999,0.8737214
787,528.2291667,0.74294107,0.874682
788,528.28125,0.727653421,0.8687043
789,528.3333333,0.707652965,0.8539397
790,528.3854167,0.6852230420000001,0.82591236
791,528.4375,0.661864023,0.7747873
792,528.4895833,0.640537193,0.7615128
793,528.5416667,0.626275403,0.76291734
794,528.59375,0.623569056,0.75668603
795,528.6458333,0.632533325,0.75773793
796,528.6979167,0.6496910220000001,0.7682303
797,528.75,0.669771873,0.7815774
798,528.8020833,0.687376894,0.7883619
799,528.8541667,0.7004820420000001,0.80371416
800,528.90625,0.71195078,0.823623
801,528.9583333,0.732046113,0.8368492
802,529.0104167,0.769100527,0.85463995
803,529.0625,0.815462568,0.8871274
804,529.1145833,0.8532067250000002,0.92850536
805,529.1666667,0.871224572,0.9623094
806,529.21875,0.8702082899999999,0.9791427
807,529.2708333,0.857317719,0.9783534
808,529.3229167,0.8367485770000002,0.9665363
809,529.375,0.807613467,0.94247544
810,529.4270833,0.770807096,0.88462824
811,529.4791667,0.7319677609999999,0.8505268
812,529.53125,0.699640365,0.84087944
813,529.5833333,0.6799710370000001,0.82022214
814,529.6354167,0.676070697,0.8073819
815,529.6875,0.68318667,0.8083171
816,529.7395833,0.694366745,0.8153458
817,529.7916667,0.704569025,0.8141021
818,529.84375,0.71087519,0.8181765
819,529.8958333,0.712044922,0.82912725
820,529.9479167,0.711978277,0.8325646
821,530.0,0.7158159279999999,0.83209217
822,530.0520833,0.7220681059999998,0.83868635
823,530.1041667,0.724839771,0.85013765
824,530.15625,0.7249356370000001,0.8581374
825,530.2083333,0.728358959,0.8614287
826,530.2604167,0.735839293,0.8656378
827,530.3125,0.741712925,0.8692636
828,530.3645833,0.738450816,0.8673184
829,530.4166667,0.7203212720000001,0.8376923
830,530.46875,0.6910471690000001,0.8118886
831,530.5208333,0.662524694,0.8061568
832,530.5729167,0.644759626,0.7902597
833,530.625,0.6400260520000001,0.7786097
834,530.6770833,0.6442034529999999,0.77664
835,530.7291667,0.65172584,0.77923214
836,530.78125,0.6570529070000001,0.77616626
837,530.8333333,0.655332974,0.7772043
838,530.8854167,0.648086955,0.7816564
839,530.9375,0.644075293,0.78033996
840,530.9895833,0.64833678,0.77870065
841,531.0416667,0.658322729,0.7834096
842,531.09375,0.6679206879999999,0.7924847
843,531.1458333,0.6719738409999999,0.80020016
844,531.1979167,0.66805035,0.8037389
845,531.25,0.6566638020000001,0.8033601
846,531.3020833,0.641375768,0.79295397
847,531.3541667,0.625552833,0.77662474
848,531.40625,0.609888153,0.74329317
849,531.4583333,0.593912829,0.707257
850,531.5104167,0.57819029,0.7090794
851,531.5625,0.565300171,0.7117709
852,531.6145833,0.5576481320000001,0.7036642
853,531.6666667,0.556439084,0.69745255
854,531.71875,0.559834677,0.7000676
855,531.7708333,0.56347858,0.70059264
856,531.8229167,0.565898471,0.693894
857,531.875,0.56774686,0.69758964
858,531.9270833,0.5690436560000001,0.70327127
859,531.9791667,0.5701976089999999,0.7067913
860,532.03125,0.572104331,0.71070206
861,532.0833333,0.574836542,0.71877563
862,532.1354167,0.57793641,0.7261605
863,532.1875,0.581737892,0.73090357
864,532.2395833,0.585658802,0.73482925
865,532.2916667,0.587753144,0.73930043
866,532.34375,0.586240191,0.7410259
867,532.3958333,0.580792135,0.7244624
868,532.4479167,0.57259307,0.69043505
869,532.5,0.564620306,0.69731593
870,532.5520833,0.561142354,0.706457
871,532.6041667,0.56523869,0.70630705
872,532.65625,0.575960169,0.71343315
873,532.7083333,0.5896818620000001,0.72573495
874,532.7604167,0.603556222,0.7336491
875,532.8125,0.615300191,0.73656446
876,532.8645833,0.624506975,0.7480687
877,532.9166667,0.634961134,0.75833315
878,532.96875,0.649446571,0.76654977
879,533.0208333,0.664777495,0.7809056
880,533.0729167,0.676474221,0.79745466
881,533.125,0.6851974120000001,0.81008303
882,533.1770833,0.692782874,0.81864923
883,533.2291667,0.69744412,0.8251825
884,533.28125,0.696066427,0.8295122
885,533.3333333,0.687474758,0.8280336
886,533.3854167,0.673266321,0.80895406
887,533.4375,0.655688275,0.76027083
888,533.4895833,0.637267684,0.75085217
889,533.5416667,0.620868619,0.75350696
890,533.59375,0.611246532,0.74437034
891,533.6458333,0.6107576579999999,0.73963326
892,533.6979167,0.617452075,0.7455731
893,533.75,0.628642971,0.74905765
894,533.8020833,0.643021834,0.74765635
895,533.8541667,0.655749676,0.7612147
896,533.90625,0.665759485,0.7792572
897,533.9583333,0.681145763,0.7919077
898,534.0104167,0.7091733370000001,0.8058664
899,534.0625,0.7465339629999999,0.8331699
900,534.1145833,0.7796455390000001,0.8695668
901,534.1666667,0.8047737140000001,0.8972312
902,534.21875,0.822652245,0.91632247
903,534.2708333,0.8268514000000001,0.92937034
904,534.3229167,0.8117909699999999,0.9307462
905,534.375,0.779428008,0.91098005
906,534.4270833,0.7379652659999999,0.8516809
907,534.4791667,0.698057719,0.8135255
908,534.53125,0.666911843,0.79966664
909,534.5833333,0.647372901,0.779599
910,534.6354167,0.638832753,0.76656175
911,534.6875,0.638456169,0.7671923
912,534.7395833,0.643863118,0.7720419
913,534.7916667,0.656828906,0.76748633
914,534.84375,0.677177591,0.77441955
915,534.8958333,0.6990349990000001,0.79620695
916,534.9479167,0.7179289259999999,0.8183414
917,535.0,0.735125823,0.8351475
918,535.0520833,0.751642296,0.8518454
919,535.1041667,0.763757005,0.8705852
920,535.15625,0.7686582259999999,0.88365364
921,535.2083333,0.7679881259999999,0.887994
922,535.2604167,0.7624173349999999,0.8874384
923,535.3125,0.7501482979999998,0.88253003
924,535.3645833,0.730326837,0.86919165
925,535.4166667,0.705208353,0.82491016
926,535.46875,0.679496214,0.7887966
927,535.5208333,0.658446,0.7880036
928,535.5729167,0.645475903,0.7808362
929,535.625,0.642456221,0.77416474
930,535.6770833,0.647893057,0.77450323
931,535.7291667,0.6585662489999999,0.78007025
932,535.78125,0.670023284,0.77997285
933,535.8333333,0.677980844,0.7819497
934,535.8854167,0.679658166,0.79522103
935,535.9375,0.677610363,0.80384886
936,535.9895833,0.6792469390000001,0.80915576
937,536.0416667,0.690857905,0.81512725
938,536.09375,0.714686039,0.8281686
939,536.1458333,0.743993854,0.85324574
940,536.1979167,0.766672033,0.8815406
941,536.25,0.778871138,0.90084314
942,536.3020833,0.781429698,0.9112891
943,536.3541667,0.77386568,0.9109493
944,536.40625,0.7562300980000001,0.87902844
945,536.4583333,0.73104352,0.8390764
946,536.5104167,0.704196472,0.83787125
947,536.5625,0.682898855,0.82869524
948,536.6145833,0.6733172359999999,0.8144689
949,536.6666667,0.674844815,0.80984217
950,536.71875,0.682956157,0.8144769
951,536.7708333,0.6924066870000001,0.81720656
952,536.8229167,0.700059098,0.815228
953,536.875,0.7052757609999999,0.82733315
954,536.9270832999998,0.709856426,0.8404106
955,536.9791667000002,0.721058089,0.8460599
956,537.03125,0.743872529,0.8585587
957,537.0833332999998,0.7708189599999999,0.88215476
958,537.1354167000002,0.7923539940000001,0.9068914
959,537.1875,0.804560367,0.9246464
960,537.2395832999998,0.8048679089999999,0.9349036
961,537.2916667000002,0.791866126,0.9370584
962,537.34375,0.7682135279999999,0.92484045
963,537.3958332999998,0.7381814170000001,0.89069825
964,537.4479167000002,0.706942981,0.8408979
965,537.5,0.680606632,0.82981193
966,537.5520832999998,0.66651894,0.82355887
967,537.6041667000002,0.667862821,0.8147059
968,537.65625,0.679554463,0.8164372
969,537.7083332999998,0.693129478,0.82684875
970,537.7604167000002,0.700865473,0.8346776
971,537.8125,0.6997523059999999,0.8298163
972,537.8645832999998,0.692275784,0.8260704
973,537.9166667000002,0.682015431,0.82224864
974,537.96875,0.67102333,0.8158151
975,538.0208332999998,0.66087204,0.81065446
976,538.0729167000002,0.652971918,0.80586386
977,538.125,0.648287669,0.80229944
978,538.1770832999998,0.646100899,0.8007418
979,538.2291667000002,0.644397452,0.8014794
980,538.28125,0.641556394,0.8013404
981,538.3333332999998,0.637172593,0.7980532
982,538.3854167000002,0.63103285,0.7845529
983,538.4375,0.622618281,0.7480215
984,538.4895832999998,0.612621462,0.74387246
985,538.5416667000002,0.603209427,0.7515452
986,538.59375,0.5970599010000001,0.7476879
987,538.6458332999998,0.594860253,0.7463599
988,538.6979167000002,0.595145194,0.7521778
989,538.75,0.5965322470000001,0.7563691
990,538.8020832999998,0.599440115,0.7497137
991,538.8541667000002,0.60506931,0.7528121
992,538.90625,0.6126731470000001,0.7684147
993,538.9583332999998,0.623896276,0.78169835
994,539.0104167000002,0.644696614,0.79487795
995,539.0625,0.6755496259999999,0.8174644
996,539.1145832999998,0.7085511640000001,0.8487462
997,539.1666667000002,0.735296253,0.88147044
998,539.21875,0.754448976,0.9041565
999,539.2708332999998,0.7644177950000001,0.91950506
1000,539.3229167000002,0.7590617059999999,0.9265981
1001,539.375,0.73603092,0.91222066
1002,539.4270832999998,0.699219186,0.85774046
1003,539.4791667000002,0.6609658110000001,0.82996386
1004,539.53125,0.639513387,0.81799144
1005,539.5833332999998,0.645307751,0.8013222
1006,539.6354167000002,0.66900332,0.8047928
1007,539.6875,0.690725457,0.82720137
1008,539.7395832999998,0.702152463,0.84320146
1009,539.7916667000002,0.707254178,0.8405238
1010,539.84375,0.7084770029999999,0.8394878
1011,539.8958332999998,0.7077975790000001,0.8448422
1012,539.9479167000002,0.711174497,0.84490776
1013,540.0,0.7218988699999999,0.8468119
1014,540.0520832999998,0.735328386,0.8533639
1015,540.1041667000002,0.7414179019999999,0.8658486
1016,540.15625,0.734796136,0.8715518
1017,540.2083332999998,0.720731188,0.86534816
1018,540.2604167000002,0.703968405,0.8500738
1019,540.3125,0.6839012740000001,0.8323444
1020,540.3645832999998,0.65827262,0.80818725
1021,540.4166667000002,0.628224424,0.75613946
1022,540.46875,0.598294471,0.71837884
1023,540.5208332999998,0.574541587,0.7143714
1024,540.5729167000002,0.561396934,0.7022051
1025,540.625,0.560402676,0.69401014
1026,540.6770832999998,0.56809383,0.694737
1027,540.7291667000002,0.580152372,0.7001115
1028,540.78125,0.591431396,0.7021323
1029,540.8333332999998,0.598763217,0.7035888
1030,540.8854167000002,0.60243069,0.7136111
1031,540.9375,0.605078675,0.7189001
1032,540.9895832999998,0.6094542270000001,0.72208905
1033,541.0416667000002,0.615487309,0.72844994
1034,541.09375,0.621778464,0.73639745
1035,541.1458332999998,0.6275259120000001,0.743342
1036,541.1979167000002,0.631965467,0.7482948
1037,541.25,0.633899305,0.75208116
1038,541.3020832999998,0.632563074,0.7530161
1039,541.3541667000002,0.628093435,0.7484121
1040,541.40625,0.620726735,0.72255087
1041,541.4583332999998,0.611133268,0.6950596
1042,541.5104167000002,0.601090229,0.70359164
1043,541.5625,0.593609678,0.7076441
1044,541.6145832999998,0.5914396,0.70527035
1045,541.6666667000002,0.594908906,0.7093762
1046,541.71875,0.602884861,0.71866244
1047,541.7708332999998,0.61531067,0.72350174
1048,541.8229167000002,0.632286404,0.728181
1049,541.875,0.653634565,0.7463338
1050,541.9270832999998,0.6801516129999999,0.7700862
1051,541.9791667000002,0.711564157,0.7977443
1052,542.03125,0.7477897129999999,0.82883984
1053,542.0833332999998,0.7915534580000001,0.8621837
1054,542.1354167000002,0.837966399,0.90287125
1055,542.1875,0.87456704,0.9442016
1056,542.2395832999998,0.8930250289999999,0.9771128
1057,542.2916667000002,0.893354635,0.9934645
1058,542.34375,0.87865686,0.9925381
1059,542.3958332999998,0.851239304,0.9645873
1060,542.4479167000002,0.8145859000000001,0.91290706
1061,542.5,0.777273887,0.89722514
1062,542.5520832999998,0.749578108,0.8823386
1063,542.6041667000002,0.7376532990000001,0.8623013
1064,542.65625,0.7398405619999999,0.8568225
1065,542.7083332999998,0.748710175,0.8639143
1066,542.7604167000002,0.758342522,0.8706569
1067,542.8125,0.767200184,0.86855793
1068,542.8645832999998,0.774380689,0.8804535
1069,542.9166667000002,0.7802278469999999,0.8928563
1070,542.96875,0.790298675,0.8997382
1071,543.0208332999998,0.8059473540000001,0.9094471
1072,543.0729167000002,0.8196053879999998,0.9260882
1073,543.125,0.8231712269999999,0.9417202
1074,543.1770832999998,0.815719972,0.9482186
1075,543.2291667000002,0.80104858,0.94409925
1076,543.28125,0.782630513,0.9337226
1077,543.3333332999998,0.7619650979999999,0.9206314
1078,543.3854167000002,0.7397974790000001,0.8918321
1079,543.4375,0.7174639070000001,0.8347441
1080,543.4895832999998,0.695854526,0.8197815
1081,543.5416667000002,0.676288428,0.82225835
1082,543.59375,0.663393645,0.81328493
1083,543.6458332999998,0.661792468,0.8076197
1084,543.6979167000002,0.67238184,0.81266123
1085,543.75,0.6918435709999999,0.8218396
1086,543.8020832999998,0.715471555,0.82719594
1087,543.8541667000002,0.738517856,0.84616464
1088,543.90625,0.7579865240000002,0.87325734
1089,543.9583332999998,0.779254916,0.89496857
1090,544.0104167000002,0.8137306769999999,0.9148219
1091,544.0625,0.860927825,0.947145
1092,544.1145832999998,0.9061267360000002,0.9883718
1093,544.1666667000002,0.9360540580000001,1.0273601
1094,544.21875,0.9416393200000001,1.0551456
1095,544.2708332999998,0.927495649,1.0593238
1096,544.3229167000002,0.9029494720000001,1.0444995
1097,544.375,0.866246944,1.0166721
1098,544.4270832999998,0.8153963449999999,0.9559313
1099,544.4791667000002,0.7623957550000001,0.9131401
1100,544.53125,0.722665615,0.8867843
1101,544.5833332999998,0.7032306629999999,0.8581448
1102,544.6354167000002,0.700105291,0.8426102
1103,544.6875,0.7036291729999999,0.8405477
1104,544.7395832999998,0.705008106,0.8404287
1105,544.7916667000002,0.699531514,0.82965046
1106,544.84375,0.686166507,0.8197436
1107,544.8958332999998,0.668264506,0.8139051
1108,544.9479167000002,0.652613264,0.8042946
1109,545.0,0.645847585,0.7938597
1110,545.0520832999998,0.649459776,0.7914561
1111,545.1041667000002,0.657413884,0.79598486
1112,545.15625,0.663819697,0.8012718
1113,545.2083332999998,0.663498971,0.8063247
1114,545.2604167000002,0.654240316,0.8057137
1115,545.3125,0.6390110520000001,0.79543173
1116,545.3645832999998,0.620667657,0.7768319
1117,545.4166667000002,0.600294923,0.7360252
1118,545.46875,0.579162614,0.7075791
1119,545.5208332999998,0.5611086679999999,0.7104835
1120,545.5729167000002,0.550091048,0.7031644
1121,545.625,0.548052793,0.695505
1122,545.6770832999998,0.552467969,0.6975388
1123,545.7291667000002,0.558487457,0.7038537
1124,545.78125,0.5642583320000001,0.6991889
1125,545.8333332999998,0.568782649,0.6966627
1126,545.8854167000002,0.5702482179999999,0.70341074
1127,545.9375,0.5697621270000001,0.7061283
1128,545.9895832999998,0.569720476,0.7065155
1129,546.0416667000002,0.5705638000000001,0.7082069
1130,546.09375,0.57164354,0.71284384
1131,546.1458332999998,0.572177308,0.71650845
1132,546.1979167000002,0.5723523079999999,0.71612406
1133,546.25,0.571819159,0.7150398
1134,546.3020832999998,0.5693363920000001,0.71316814
1135,546.3541667000002,0.564081179,0.7083113
1136,546.40625,0.55598686,0.6822486
1137,546.4583332999998,0.546137191,0.6535627
1138,546.5104167000002,0.537188929,0.66451263
1139,546.5625,0.532367217,0.6693231
1140,546.6145832999998,0.534050878,0.6697228
1141,546.6666667000002,0.541454461,0.67857623
1142,546.71875,0.552716254,0.6904824
1143,546.7708332999998,0.567349516,0.69526654
1144,546.8229167000002,0.583493782,0.6989214
1145,546.875,0.598201665,0.7158006
1146,546.9270832999998,0.610997867,0.73338914
1147,546.9791667000002,0.6245433189999999,0.74673617
1148,547.03125,0.641173079,0.7591914
1149,547.0833332999998,0.658708058,0.77480507
1150,547.1354167000002,0.6721201790000001,0.7910098
1151,547.1875,0.677578337,0.80466187
1152,547.2395832999998,0.675170754,0.8111637
1153,547.2916667000002,0.668264058,0.8092133
1154,547.34375,0.658902567,0.8017322
1155,547.3958332999998,0.646431631,0.77914405
1156,547.4479167000002,0.63097418,0.7410704
1157,547.5,0.616952682,0.7428898
1158,547.5520832999998,0.61053658,0.7457942
1159,547.6041667000002,0.615245206,0.7424305
1160,547.65625,0.62804182,0.75102454
1161,547.7083332999998,0.642317218,0.7667667
1162,547.7604167000002,0.656150124,0.7750617
1163,547.8125,0.668715524,0.7773841
1164,547.8645832999998,0.677285345,0.7918747
1165,547.9166667000002,0.6839888890000001,0.80549335
1166,547.96875,0.6965321,0.8137081
1167,548.0208332999998,0.717204033,0.8288532
1168,548.0729167000002,0.7412097059999998,0.8533019
1169,548.125,0.7667014819999999,0.879611
1170,548.1770832999998,0.795643735,0.9025205
1171,548.2291667000002,0.8237576840000002,0.9257098
1172,548.28125,0.8379319880000001,0.94845337
1173,548.3333332999998,0.828342384,0.9597344
1174,548.3854167000002,0.798432665,0.9387242
1175,548.4375,0.7581253670000001,0.87902904
1176,548.4895832999998,0.7181190759999999,0.8532484
1177,548.5416667000002,0.687827289,0.83854634
1178,548.59375,0.67395255,0.8176609
1179,548.6458332999998,0.675851017,0.80952775
1180,548.6979167000002,0.686752617,0.8143554
1181,548.75,0.700334123,0.8205513
1182,548.8020832999998,0.710952044,0.82069325
1183,548.8541667000002,0.714665143,0.8279839
1184,548.90625,0.712964745,0.8367165
1185,548.9583332999998,0.7117906759999999,0.84032637
1186,549.0104167000002,0.716873361,0.8439959
1187,549.0625,0.73136352,0.8508776
1188,549.1145832999998,0.752294253,0.8645545
1189,549.1666667000002,0.7699315059999999,0.8828201
1190,549.21875,0.775242399,0.8977581
1191,549.2708332999998,0.7666264490000002,0.901314
1192,549.3229167000002,0.7476620820000001,0.8929953
1193,549.375,0.722351165,0.8689933
1194,549.4270832999998,0.693557509,0.81259555
1195,549.4791667000002,0.664737363,0.78456014
1196,549.53125,0.640410874,0.78434515
1197,549.5833332999998,0.6260678789999999,0.7726001
1198,549.6354167000002,0.624764917,0.7621867
1199,549.6875,0.634118091,0.763037
1200,549.7395832999998,0.6478496029999999,0.77080154
1201,549.7916667000002,0.659161029,0.77525616
1202,549.84375,0.6650143820000001,0.7830973
1203,549.8958332999998,0.670483019,0.7934669
1204,549.9479167000002,0.6821052540000001,0.80316406
1205,550.0,0.701734063,0.81599313
1206,550.0520832999998,0.728027918,0.83677316
1207,550.1041667000002,0.755636953,0.86487347
1208,550.15625,0.780445844,0.89001316
